epoch,train_loss,val_loss,lr
1.0,1.108712806970722,1.1207871437072754,0.0003
2.0,1.0896804418683426,1.1104620695114136,0.0003
3.0,1.0723429780021356,1.0982599258422852,0.0003
4.0,1.049795777446424,1.0830624103546143,0.0003
5.0,1.0249106521516758,1.0665192604064941,0.0003
6.0,0.995497456164943,1.0474003553390503,0.0003
7.0,0.9473973772368834,1.034250020980835,0.0003
8.0,0.9074250540015839,1.0286664962768555,0.0003
9.0,0.8662675024947403,1.0278942584991455,0.0003
10.0,0.8428876407467834,1.0477246046066284,0.0003
11.0,0.823353984886576,1.0685783624649048,0.0003
12.0,0.7953868388755941,1.107869029045105,0.0003
13.0,0.7647075088793955,1.131565809249878,0.0003
14.0,0.7573076578143249,1.1486637592315674,0.0003
15.0,0.7433824292544661,1.1308156251907349,0.0003
16.0,0.7385647022238345,1.1912678480148315,0.0003
17.0,0.7194938801672766,1.168147325515747,0.0003
18.0,0.7077349132878653,1.2094136476516724,0.0003
19.0,0.7026551158450614,1.2071387767791748,0.0003
20.0,0.7011949571322498,1.2055068016052246,0.00015
21.0,0.691484984933022,1.2172151803970337,0.00015
22.0,0.6853974751170526,1.2329721450805664,0.00015
23.0,0.6850431284934376,1.2119300365447998,0.00015
24.0,0.670783416044002,1.2178393602371216,0.00015
25.0,0.6813328746344228,1.2173470258712769,0.00015
26.0,0.6710777811495862,1.2433241605758667,0.00015
27.0,0.6649264323300329,1.2137407064437866,0.00015
28.0,0.6815780995407822,1.2453322410583496,0.00015
29.0,0.6726993981947346,1.2254425287246704,0.00015
